doctor_id	profession_direction	profile	doctor_title	education_title	hospital	consultation_amount	cure_satisfaction	attitude_satisfaction	message
623826388	呼吸科	陈智鸿，女，主任医师、医学博士，硕士生导师，气道疾病中心副主任。2010～2011年在全美呼吸排名第一的美国国立犹太医学健康中心做博士后研究。从事呼吸内科临床工作近20年，擅长呼吸道慢性炎症性疾病(慢阻肺、哮喘、支气管扩张、慢性咳嗽、过敏性鼻炎)，间质性肺疾病(间质性肺炎、间质性肺病，结缔组织病相关肺疾病，肺纤维化，结节病，肺血管炎，嗜酸细胞性肺炎)，肺血管疾病(急/慢性肺血栓栓塞，肺动脉高压)等的诊断和治疗。	主任医师		复旦大学附属中山医院	60	1.0	1.0	帮助您恢复健康是医生的职责致力于帮助慢性气道疾病如哮喘，慢阻肺，支气管炎，支气管扩张，肺气肿患者。致力于帮助过敏性气道疾病患者如过敏性鼻炎，过敏性支气管炎，咳嗽变异性哮喘。致力于帮助间质性肺炎，肺纤维化。致力于帮助鼾症患者等改善症状，减少急诊就医，提高生活质量。
539509997	呼吸科	杜昀泽，男，50岁，医学硕士，天津人民医院呼吸内科主任医师，中共党员，天津医学会呼吸病分会肺间质病学组委员会委员。拥有丰富的临床经验、较高的英文水平和扎实的科研能力。精通胸片、CT、肺功能、支气管镜、血气分析、呼吸机辅助通气等呼吸科重点掌握的知识。	主任医师	教授	天津市人民医院	39	1.0	1.0	欢迎您的关注患者朋友您好，欢迎关注我的网站。以后您通过这里就可以直接跟我交流您的病情变化了，您离开医院所需要的指导都能通过网站实现，因为工作的特殊性有时可能没有及时关注到您，还请谅解，祝早日康复！
196852	呼吸科	贾维，男，主任医师，呼吸科主任，医学博士，硕士生导师，国家公派留学归国人员，世界中医药联合会常务理事，中华中医药学会上海呼吸分会副主委上海市区域名医。擅长各种肺部常见病疑难疾病的诊治，尤其擅长于各种肺结节早期肺癌诊断，各种肺癌的基因检测，靶向治疗免疫治疗以及中医中药治疗。	主任医师		上海中医药大学附属上海市中西医结合医院	200	0.97	0.97	您的健康我负责尽心尽力为病人解决困难
4474927730	妇科	毕业于北京大学医学部。临床医学博士。现任职于北京大学第三医院妇产科。擅长常见妇科良恶性疾病的手术治疗及术后管理。	主治医师		北京大学第三医院	150	0.99	0.99	珍惜。祝福。
110345	妇科	宋悦，女，45岁，中国医科大学附属盛京医院妇产科教授，主任医师，妇产科学博士后，硕士研究生导师。从事妇科专业20余年，主要研究方向为女性盆底功能障碍性疾病、外阴生殖整复和妇科良恶性肿瘤。盛京医院盆底专业团队骨干，先后于2008年和2011年参与筹备并创建了国内首家妇科泌尿盆底疾病专业病房，以及辽宁省盆底疾病诊治中心。目前主要负责盆底中心的具体工作。擅长运用各种微创技术治疗盆腔器官脱垂、尿失禁、外阴整形和妇科肿瘤，特别是对各种难治性排尿功能障碍如各类尿失禁，尿潴留，间质性膀胱炎、排尿异常，排便异常，慢性疼痛、性功能障碍等盆底疾病的综合治疗。先后开展“平滑肌刺激电流治疗外阴营养不良的疗效及机制研究”和“CO2点阵激光治疗中轻度压力型尿失禁的研究”等项目，达国内先进水平。	主任医师	教授	中国医科大学附属盛京医院	60	0.99	0.99	欢迎您来到宋悦医生工作室。这里将为您搭建温馨而高效的医患沟通平台！这里将会为您解答就诊中未明确的问题；为您提供最有效，最前沿的疾病治疗方法；为您提供各种医学相关知识；为您的健康保驾护航！
2055569414	妇科	中山大学附属第三医院妇产科教学秘书	副主任医师	讲师	中山大学附属第三医院, 中山大学附属第三医院岭南医院	21	1.0	1.0	以精湛的手术帮助大家解决困难与大家一起维护健康，至少生病了也不会乱投医，能找到合适的治疗方法
1118095676	妇科	周卫强，男，主任医师，毕业于上海医科大学，医学硕士，宫颈科副主任。从事妇产科临床、科研、教学工作三十余年，熟练掌握妇产科常见和疑难疾病的诊治。2004年晋升副主任医师，2010年晋升主任医师。在宫颈高危HPV感染和宫颈癌前病变的诊治方面，积累了丰富的临床经验。对现代妇科微创技术（单孔腹腔镜等）有深入的研究，擅长宫腔镜、腹腔镜、盆底重建、宫颈锥切等微创手术，对于宫颈病变、盆底功能障碍性疾病（子宫脱垂、压力性尿失禁等）、异常子宫出血（子宫肌瘤等）、子宫内膜异位症、剖宫产切口憩室和生殖道畸形等疾病的微创治疗具有丰富的临床经验。	主任医师		上海市第一妇婴保健院, 上海市第一妇婴保健院	75	0.99	0.99	
13573	妇科	"万小平，男，1961年5月出生，江西省九江市人。中共党员，党委副书记。同济大学妇产科学教授，博士研究生指导教师。		擅长专科：妇科学擅长亚专科：妇科肿瘤学、女性生殖系统畸形学擅长疾病：子宫内膜癌的诊治及其个体化治疗。保留生育功能的子宫内膜癌的诊疗。子宫内膜病变的诊疗。宫颈癌前病变及宫颈癌，上皮性卵巢癌，外阴癌，先天性无阴道的诊治。擅长手术：腹腔镜宫颈癌根治性子宫切除术；腹腔镜子宫内膜癌分期手术；卵巢癌细胞减灭术；外阴癌根治术；腹腔镜乙状结肠代阴道术；腹腔镜腹膜代阴道术；腹腔镜Burch手术等。"	主任医师	教授	上海市第一妇婴保健院, 上海市第一妇婴保健院	100	0.99	0.99	
27111	妇科	王立杰，女，齐鲁医院妇产科教授，硕士生导师，协和医科大学妇产科博士后。长期从事妇科肿瘤与内异症的临床与基础研究。临床工作以子宫内膜异位症的诊治及妇科腹腔镜手术见长。擅长各种类型的妇科腔镜手术，尤以腹腔镜手术治疗子宫内膜异位症、子宫肌瘤、子宫肌腺症、卵巢囊肿及子宫内膜癌、宫颈癌等妇科恶性肿瘤见长。	主任医师	教授	山东大学齐鲁医院	90	1.0	1.0	被人信赖是一笔金钱买不到的财富以哲学的思想为指导，艺术的美感为追求，心怀敬畏与感恩，力求医术的尽善与尽美。
286875	妇科	杨永彬，男，医学博士，副教授，副主任医师，硕士生导师，毕业于复旦大学医学院，美国MDAnderson癌症中心访问学者，宫颈，阴道，外阴的HPV病毒（人乳头状瘤病毒）和支原体衣原体等感染性疾病，滴虫性阴道炎，霉菌性阴道炎，尿路感染，反复发作的老年性阴道炎，尖锐湿疣，宫颈癌前病变，子宫内膜癌，子宫粘膜下肌瘤，宫颈癌通过宫腔镜，阴道镜诊断，宫颈癌前病变和早期宫颈癌采用LEEP刀进行宫颈锥切术，中晚期宫颈癌的腔内后装放疗和化疗。多囊卵巢综合症诊治。	副主任医师	副教授	上海市第一人民医院（北部）, 上海市第一人民医院（北部）	120	0.99	0.99	首次就诊欢迎你好，有什么需要我帮助您？
4785926865	妇科	鲍伟，医学博士，副主任医师，副研究员(破格)，副教授，硕士生导师，上海市第一人民医院妇产临床医学中心执行副主任（北虹口）。美国德州大学MDAnderson癌症中心妇科肿瘤系博士后。上海市医学会妇产科分会青年学会委员；妇科肿瘤分会卵巢癌学组委员；上海市第一人民医院机器人中心委员；上海市第八批援鄂医疗队成员(武汉雷神山医院)。擅长卵巢恶性肿瘤多脏器联合手术及术后化疗靶向治疗；妇科良恶性肿瘤单孔LESS及自然腔道NOTES腔镜手术，DaVinci机器人辅助腔镜手术。主持国家自然基金2项、上海市自然科学基金等科研项目共10余项，参与国内大型临床RCT研究4项。获上海卫生系统“五四青年奖章”，入选全国CSCO“最具潜力青年肿瘤医师”；上海市“仁心医者-上海市杰出专科医师奖”（妇科肿瘤）；上海市卫健委“新优青”医学人才；上海市“浦江人才”；上海市“虹口青年英才”；上海市“星光计划”及“创新之星”；申康系统“青年岗位能手”；上海交通大学“校长奖”；上海交通大学医学院“九龙医学人才奖”；上海交通大学“晨星计划”；上海交通大学“青年岗位能手”，上海市第一人民医院“院长奖提名奖（医疗奖）”等，发表论文50余篇。	副主任医师	副教授	上海市第一人民医院（北部）	50	1.0	1.0	竭诚为您服务亲爱的患友，欢迎来到我的网上诊室，在这里我会全天候尽快给您专业的指导和诊疗意见。我将秉持“救死扶伤，仁心仁术，以人为本”的宗旨，祝您早日康复。
259758	妇科	李艺，女，医学博士，主任医师，副教授，研究生导师。美国康涅狄格州大学医学院访问学者。主要研究方向为卵巢癌和子宫内膜异位症。临床专长：各种卵巢良性肿瘤，交界性肿瘤和卵巢癌的手术，化疗，免疫，靶向治疗，年轻卵巢交界肿瘤、卵巢癌患者保留生育功能的手术，化疗期间卵巢保护，妊娠期卵巢肿瘤腹腔镜手术。妇科常见病的诊断与治疗，如子宫肌瘤、子宫内膜异位症。擅长各种开腹手术、腹腔镜下卵巢、子宫恶性肿瘤根治术、盆腔和腹主动脉旁淋巴结清扫术。主攻晚期卵巢癌的手术治疗。	主任医师		北京大学人民医院	300	0.99	0.99	
36272	妇科	匡军秀，女，1972年10月，医学博士，副教授，副主任医师。全身心专注妇产科临床一线工作近30年，娴熟掌握妇产科各种常见多发病的诊治，对子宫内膜异位症等疑难杂症的治疗有独到之处。精通妇科各级手术操作（如宫颈癌根治术、子宫内膜癌全面分期手术，卵巢癌减灭术等4级手术），尤其擅长妇科各类疾病的微创治疗（如子宫肌瘤、卵巢囊肿等疾病的宫腔镜、腹腔镜、经阴道不开腹手术）。	副主任医师		武汉大学人民医院	20	1.0	1.0	不忘初心，做一名单纯的医者，救病患于疾苦，有时去治愈，常常去帮助，总是去安慰！（ToCureSometimes,ToRelieveOften,ToComfortAlways）欢迎您的关注，工作之余我会尽力及时解答您的疑问，希望通过自己的努力能帮助到您！
175466	妇科	专业：妇科肿瘤各类开腹、微创及机器人手术，围手术期管理，化疗及靶向治疗，专注于疑难、复发性肿瘤及多科协作手术。并包括：腹腔镜淋巴结示踪及前哨淋巴结切除；晚期卵巢癌R0切除；宫颈癌广泛切除手术及保留生育功能手术；daVinciXi机器人手术；盆腹腔脏器联合切除/全盆腔脏器切除与重建；单孔及减孔腹腔镜手术；子宫内膜癌保育治疗；青少年及儿童妇科肿瘤；妇科肿瘤相关并发症处理等2006年毕业于中国协和医科大学八年制临床医学专业；历任住院医师，总住院医师，主治医师，副主任医师；2016年在美国佛罗里达医院访问学习，近年在国内手术视频比赛中多次获奖。	副主任医师		中国医学科学院北京协和医院	0	1.0	1.0	医者仁心，尽善尽美。
