patient_id	doctor_id	label	satisfying_score
739	61	1	0.568
739	73	1	0.435
739	339	0	0.35
739	318	0	0.324
739	302	0	0.367
739	107	0	0.354
740	43	1	0.372
740	39	1	0.5
740	48	1	0.635
740	52	1	0.462
740	64	1	0.645
740	69	1	0.583
740	72	1	0.543
740	73	1	0.499
740	4	0	0.484
740	337	0	0.26
740	170	0	0.242
740	6	0	0.366
740	298	0	0.417
740	108	0	0.314
741	43	1	0.589
741	47	1	0.408
741	56	1	0.57
741	57	1	0.433
741	65	1	0.668
741	275	0	0.387
741	231	0	0.284
741	219	0	0.45
741	222	0	0.425
741	238	0	0.308
741	92	0	0.284
742	43	1	0.358
742	37	1	0.662
742	40	1	0.43
742	42	1	0.605
742	44	1	0.636
742	55	1	0.534
742	404	0	0.325
742	82	0	0.402
742	104	0	0.373
742	145	0	0.418
742	403	0	0.447
742	112	0	0.297
742	214	0	0.446
743	43	1	0.523
743	50	1	0.608
743	59	1	0.667
743	72	1	0.568
743	74	1	0.632
743	209	0	0.296
743	411	0	0.416
743	412	0	0.522
743	132	0	0.431
743	98	0	0.451
743	267	0	0.47
744	43	1	0.526
744	43	1	0.526
744	50	1	0.542
744	59	1	0.559
744	70	1	0.466
744	72	1	0.556
744	403	0	0.353
744	171	0	0.461
744	387	0	0.44
744	351	0	0.382
744	191	0	0.25
744	365	0	0.237
745	43	1	0.362
745	38	1	0.61
745	42	1	0.471
745	49	1	0.577
745	56	1	0.43
745	65	1	0.583
745	73	1	0.489
745	76	1	0.591
745	227	0	0.571
745	113	0	0.401
745	92	0	0.355
745	22	0	0.544
745	177	0	0.427
745	261	0	0.326
745	344	0	0.298
746	43	1	0.449
746	41	1	0.506
746	44	1	0.654
746	48	1	0.61
746	51	1	0.6
746	55	1	0.572
746	15	0	0.47
746	257	0	0.442
746	32	0	0.406
746	305	0	0.281
746	154	0	0.515
746	143	0	0.373
746	348	0	0.371
747	43	1	0.478
747	49	1	0.65
747	58	1	0.398
747	61	1	0.512
747	62	1	0.585
747	69	1	0.514
747	70	1	0.42
747	77	1	0.605
747	350	0	0.443
747	393	0	0.517
747	191	0	0.339
747	4	0	0.439
747	9	0	0.388
748	43	1	0.568
748	41	1	0.409
748	45	1	0.505
748	48	1	0.699
748	49	1	0.567
748	51	1	0.58
748	53	1	0.484
748	384	0	0.449
748	25	0	0.394
748	310	0	0.286
748	343	0	0.367
749	43	1	0.675
749	41	1	0.524
749	52	1	0.476
749	53	1	0.575
749	68	1	0.534
749	312	0	0.381
749	190	0	0.505
749	102	0	0.39
749	257	0	0.406
750	43	1	0.62
750	41	1	0.598
750	55	1	0.545
750	59	1	0.72
750	60	1	0.61
750	63	1	0.606
750	69	1	0.514
750	290	0	0.379
750	335	0	0.359
750	234	0	0.464
750	202	0	0.444
750	403	0	0.314
751	43	1	0.091
751	44	1	0.654
751	49	1	0.558
751	51	1	0.68
751	56	1	0.625
751	57	1	0.508
751	58	1	0.469
751	243	0	0.248
751	418	0	0.325
751	78	0	0.452
751	92	0	0.407
751	217	0	0.234
751	121	0	0.441
751	391	0	0.394
752	43	1	0.426
752	40	1	0.343
752	50	1	0.683
752	53	1	0.591
752	68	1	0.587
752	176	0	0.432
752	319	0	0.403
752	167	0	0.333
752	246	0	0.298
752	254	0	0.315
753	43	1	0.495
753	44	1	0.577
753	54	1	0.483
753	58	1	0.404
753	61	1	0.706
753	76	1	0.589
753	77	1	0.456
753	22	0	0.502
753	163	0	0.381
753	103	0	0.409
753	282	0	0.489
754	43	1	0.785
754	41	1	0.728
754	45	1	0.482
754	48	1	0.704
754	50	1	0.717
754	70	1	0.611
754	76	1	0.638
754	340	0	0.385
754	354	0	0.418
754	378	0	0.357
754	394	0	0.491
754	175	0	0.232
754	17	0	0.452
755	43	1	0.392
755	37	1	0.603
755	40	1	0.401
755	58	1	0.414
755	68	1	0.508
755	69	1	0.468
755	71	1	0.326
755	76	1	0.571
755	227	0	0.526
755	300	0	0.401
755	334	0	0.463
755	269	0	0.322
755	347	0	0.401
756	43	1	0.474
756	47	1	0.474
756	65	1	0.586
756	70	1	0.445
756	74	1	0.465
756	247	0	0.271
756	413	0	0.36
756	309	0	0.49
756	138	0	0.515
757	43	1	0.526
757	37	1	0.69
757	38	1	0.754
757	69	1	0.629
757	71	1	0.405
757	76	1	0.564
757	408	0	0.552
757	210	0	0.715
757	346	0	0.404
757	296	0	0.473
757	30	0	0.512
757	185	0	0.267
758	43	1	0.41
758	39	1	0.521
758	40	1	0.358
758	46	1	0.714
758	52	1	0.599
758	59	1	0.566
758	389	0	0.493
758	87	0	0.602
758	143	0	0.311
758	36	0	0.378
758	338	0	0.357
759	44	1	0.446
759	38	1	0.621
759	42	1	0.628
759	45	1	0.752
759	49	1	0.567
759	55	1	0.649
759	59	1	0.577
759	246	0	0.316
759	418	0	0.358
759	200	0	0.393
759	142	0	0.463
759	283	0	0.415
760	44	1	0.441
760	44	1	0.441
760	49	1	0.525
760	55	1	0.512
760	70	1	0.644
760	76	1	0.61
760	252	0	0.437
760	192	0	0.311
760	390	0	0.364
760	287	0	0.328
760	172	0	0.517
761	44	1	0.636
761	48	1	0.608
761	63	1	0.574
761	71	1	0.38
761	73	1	0.519
761	129	0	0.353
761	116	0	0.477
761	306	0	0.254
761	146	0	0.514
761	160	0	0.573
761	185	0	0.358
761	208	0	0.481
762	44	1	0.505
762	39	1	0.46
762	59	1	0.671
762	71	1	0.343
762	75	1	0.586
762	195	0	0.461
762	129	0	0.255
762	229	0	0.308
762	173	0	0.168
762	389	0	0.585
762	382	0	0.329
762	252	0	0.512
763	44	1	0.661
763	39	1	0.464
763	55	1	0.492
763	269	0	0.346
763	10	0	0.299
763	385	0	0.546
763	110	0	0.466
764	44	1	0.654
764	40	1	0.633
764	55	1	0.674
764	66	1	0.591
764	69	1	0.5
764	71	1	0.328
764	243	0	0.349
764	172	0	0.483
764	201	0	0.296
764	83	0	0.296
764	294	0	0.292
764	323	0	0.563
765	44	1	0.414
765	37	1	0.591
765	40	1	0.542
765	55	1	0.566
765	10	0	0.3
765	333	0	0.182
765	88	0	0.421
765	199	0	0.316
765	379	0	0.381
765	17	0	0.506
765	404	0	0.284
766	44	1	0.581
766	39	1	0.486
766	40	1	0.401
766	43	1	0.609
766	55	1	0.528
766	71	1	0.36
766	278	0	0.252
766	17	0	0.4
766	307	0	0.382
766	197	0	0.42
766	355	0	0.303
766	394	0	0.373
767	44	1	0.443
767	48	1	0.559
767	51	1	0.573
767	61	1	0.501
767	65	1	0.542
767	68	1	0.713
767	72	1	0.495
767	289	0	0.434
767	113	0	0.489
767	94	0	0.274
767	155	0	0.262
767	112	0	0.422
767	296	0	0.42
768	44	1	0.456
768	44	1	0.456
768	58	1	0.524
768	69	1	0.464
768	76	1	0.563
768	184	0	0.255
768	1	0	0.524
768	258	0	0.353
768	92	0	0.363
768	226	0	0.355
768	343	0	0.45
768	308	0	0.474
769	44	1	0.654
769	37	1	0.638
769	39	1	0.489
769	40	1	0.368
769	55	1	0.57
769	70	1	0.483
769	264	0	0.321
769	136	0	0.396
769	329	0	0.345
769	85	0	0.44
769	231	0	0.398
770	44	1	0.636
770	38	1	0.578
770	44	1	0.636
770	49	1	0.592
770	70	1	0.497
770	73	1	0.473
770	76	1	0.571
770	16	0	0.464
770	388	0	0.345
770	181	0	0.228
770	121	0	0.359
770	357	0	0.481
770	228	0	0.309
771	44	1	0.363
771	38	1	0.633
771	39	1	0.511
771	60	1	0.685
771	66	1	0.434
771	28	0	0.265
771	403	0	0.322
771	352	0	0.412
771	413	0	0.343
771	195	0	0.504
771	177	0	0.493
772	44	1	0.472
772	38	1	0.735
772	42	1	0.613
772	47	1	0.492
772	48	1	0.698
772	49	1	0.531
772	77	1	0.611
772	183	0	0.515
772	346	0	0.458
772	256	0	0.297
772	182	0	0.194
772	190	0	0.472
772	171	0	0.446
772	258	0	0.306
773	44	1	0.623
773	39	1	0.473
773	55	1	0.485
773	58	1	0.403
773	61	1	0.547
773	71	1	0.412
773	404	0	0.322
773	8	0	0.208
773	12	0	0.502
773	303	0	0.218
773	161	0	0.317
774	44	1	0.54
774	37	1	0.798
774	386	0	0.344
774	234	0	0.287
774	398	0	0.509
774	340	0	0.444
774	20	0	0.447
774	391	0	0.491
774	127	0	0.502
775	44	1	0.362
775	42	1	0.531
775	44	1	0.362
775	46	1	0.551
775	51	1	0.743
775	58	1	0.373
775	67	1	0.616
775	76	1	0.559
775	311	0	0.344
775	330	0	0.278
775	376	0	0.358
775	244	0	0.506
775	268	0	0.527
776	44	1	0.364
776	44	1	0.364
776	46	1	0.565
776	47	1	0.377
776	57	1	0.508
776	58	1	0.408
776	130	0	0.287
776	248	0	0.233
776	257	0	0.409
776	13	0	0.448
777	44	1	0.654
777	37	1	0.706
777	38	1	0.768
777	41	1	0.506
777	64	1	0.745
777	67	1	0.677
777	71	1	0.647
777	393	0	0.681
777	29	0	0.381
777	224	0	0.369
777	282	0	0.482
777	160	0	0.664
777	158	0	0.385
777	328	0	0.416
778	44	1	0.654
778	41	1	0.634
778	56	1	0.465
778	62	1	0.665
778	66	1	0.443
778	67	1	0.783
778	91	0	0.388
778	279	0	0.372
778	402	0	0.719
778	383	0	0.422
778	153	0	0.406
778	285	0	0.285
779	45	1	0.493
779	42	1	0.606
779	48	1	0.616
779	51	1	0.649
779	68	1	0.759
779	73	1	0.453
779	76	1	0.628
779	396	0	0.4
779	79	0	0.388
779	172	0	0.529
779	35	0	0.355
780	45	1	0.419
780	42	1	0.58
780	46	1	0.643
780	59	1	0.582
780	67	1	0.55
780	75	1	0.51
780	76	1	0.606
780	344	0	0.408
780	380	0	0.253
780	334	0	0.525
780	249	0	0.278
781	45	1	0.524
781	37	1	0.736
781	41	1	0.402
781	48	1	0.597
781	55	1	0.673
781	62	1	0.617
781	361	0	0.231
781	307	0	0.337
781	414	0	0.536
781	252	0	0.511
781	319	0	0.319
782	45	1	0.633
782	37	1	0.64
782	64	1	0.837
782	69	1	0.586
782	72	1	0.618
782	212	0	0.416
782	102	0	0.489
782	187	0	0.496
782	83	0	0.602
782	337	0	0.328
783	45	1	0.564
783	41	1	0.397
783	43	1	0.474
783	50	1	0.604
783	76	1	0.515
783	247	0	0.267
783	78	0	0.233
783	382	0	0.366
783	265	0	0.383
784	45	1	0.51
784	56	1	0.388
784	69	1	0.535
784	72	1	0.449
784	77	1	0.545
784	373	0	0.417
784	11	0	0.513
784	375	0	0.456
784	276	0	0.449
784	315	0	0.494
784	358	0	0.481
785	45	1	0.447
785	39	1	0.573
785	42	1	0.457
785	58	1	0.45
785	63	1	0.687
785	15	0	0.323
785	90	0	0.28
785	207	0	0.179
785	378	0	0.397
785	25	0	0.403
785	342	0	0.322
785	79	0	0.265
786	45	1	0.329
786	37	1	0.743
786	52	1	0.689
786	66	1	0.492
786	67	1	0.49
786	75	1	0.467
786	238	0	0.286
786	323	0	0.453
786	157	0	0.371
786	10	0	0.334
786	246	0	0.292
787	45	1	0.451
787	40	1	0.359
787	46	1	0.596
787	61	1	0.459
787	170	0	0.364
787	281	0	0.241
787	169	0	0.415
787	125	0	0.552
787	132	0	0.48
787	103	0	0.387
788	45	1	0.455
788	38	1	0.615
788	42	1	0.771
788	44	1	0.666
788	49	1	0.623
788	59	1	0.597
788	61	1	0.688
788	65	1	0.675
788	387	0	0.461
788	400	0	0.291
788	110	0	0.368
788	278	0	0.274
788	332	0	0.596
789	45	1	0.444
789	40	1	0.341
789	45	1	0.444
789	48	1	0.59
789	61	1	0.474
789	66	1	0.391
789	67	1	0.758
789	76	1	0.516
789	29	0	0.474
789	324	0	0.497
789	191	0	0.319
789	242	0	0.254
789	214	0	0.22
790	45	1	0.34
790	37	1	0.662
790	38	1	0.695
790	179	0	0.446
790	100	0	0.393
790	267	0	0.394
790	131	0	0.298
790	22	0	0.522
790	336	0	0.305
790	159	0	0.433
791	45	1	0.635
791	44	1	0.614
791	49	1	0.512
791	58	1	0.614
791	71	1	0.331
791	322	0	0.24
791	313	0	0.455
791	293	0	0.465
791	305	0	0.364
791	412	0	0.486
792	45	1	0.454
792	40	1	0.322
792	45	1	0.454
792	66	1	0.39
792	75	1	0.576
792	361	0	0.271
792	234	0	0.461
792	173	0	0.343
792	169	0	0.39
793	45	1	0.467
793	49	1	0.546
793	52	1	0.502
793	60	1	0.685
793	63	1	0.662
793	82	0	0.303
793	34	0	0.258
793	138	0	0.519
793	279	0	0.432
793	358	0	0.339
793	409	0	0.356
794	45	1	0.369
794	54	1	0.687
794	63	1	0.653
794	67	1	0.643
794	74	1	0.464
794	296	0	0.381
794	378	0	0.361
794	239	0	0.302
794	252	0	0.502
794	411	0	0.544
794	83	0	0.564
795	45	1	0.46
795	38	1	0.626
795	47	1	0.564
795	48	1	0.716
795	50	1	0.555
795	77	1	0.644
795	385	0	0.461
795	154	0	0.504
795	287	0	0.241
795	223	0	0.336
796	45	1	0.452
796	42	1	0.606
796	43	1	0.507
796	60	1	0.484
796	61	1	0.539
796	64	1	0.775
796	68	1	0.555
796	74	1	0.475
796	80	0	0.46
796	347	0	0.299
796	241	0	0.265
796	311	0	0.337
796	397	0	0.478
796	114	0	0.454
797	45	1	0.387
797	43	1	0.555
797	47	1	0.422
797	56	1	0.419
797	60	1	0.648
797	99	0	0.366
797	22	0	0.331
797	272	0	0.263
797	144	0	0.423
797	184	0	0.287
798	45	1	0.362
798	40	1	0.349
798	46	1	0.559
798	64	1	0.831
798	67	1	0.635
798	76	1	0.549
798	279	0	0.237
798	139	0	0.397
798	228	0	0.342
798	150	0	0.385
798	284	0	0.397
798	16	0	0.58
798	285	0	0.344
799	46	1	0.539
799	57	1	0.501
799	58	1	0.545
799	62	1	0.613
799	73	1	0.522
799	250	0	0.403
799	325	0	0.459
799	388	0	0.345
799	106	0	0.389
799	13	0	0.339
799	207	0	0.2
800	46	1	0.657
800	40	1	0.561
800	45	1	0.549
800	47	1	0.707
800	48	1	0.557
800	61	1	0.499
800	67	1	0.514
800	70	1	0.435
800	365	0	0.301
800	396	0	0.383
800	282	0	0.402
800	276	0	0.289
800	165	0	0.492
801	46	1	0.6
801	47	1	0.56
801	53	1	0.557
801	64	1	0.595
801	158	0	0.455
801	36	0	0.242
801	111	0	0.502
801	183	0	0.484
801	276	0	0.389
801	8	0	0.32
801	92	0	0.406
802	46	1	0.683
802	46	1	0.683
802	58	1	0.497
802	71	1	0.386
802	309	0	0.453
802	323	0	0.365
802	125	0	0.337
802	203	0	0.375
802	404	0	0.285
803	46	1	0.386
803	41	1	0.491
803	44	1	0.654
803	46	1	0.386
803	51	1	0.744
803	57	1	0.554
803	58	1	0.445
803	76	1	0.651
803	116	0	0.407
803	88	0	0.328
803	392	0	0.394
803	192	0	0.331
803	254	0	0.39
803	149	0	0.388
804	46	1	0.398
804	39	1	0.671
804	43	1	0.533
804	45	1	0.752
804	47	1	0.467
804	56	1	0.508
804	59	1	0.579
804	75	1	0.442
804	206	0	0.314
804	334	0	0.514
804	110	0	0.398
804	139	0	0.41
804	289	0	0.495
804	383	0	0.565
805	46	1	0.404
805	49	1	0.68
805	59	1	0.615
805	62	1	0.612
805	76	1	0.66
805	326	0	0.29
805	1	0	0.497
805	416	0	0.276
805	294	0	0.568
805	177	0	0.348
806	46	1	0.505
806	39	1	0.523
806	42	1	0.451
806	51	1	0.677
806	73	1	0.463
806	76	1	0.703
806	28	0	0.33
806	311	0	0.289
806	226	0	0.264
806	357	0	0.489
807	46	1	0.644
807	39	1	0.514
807	42	1	0.489
807	46	1	0.644
807	58	1	0.419
807	67	1	0.504
807	162	0	0.378
807	413	0	0.385
807	224	0	0.276
807	121	0	0.367
807	216	0	0.405
807	16	0	0.51
807	193	0	0.321
808	46	1	0.601
808	46	1	0.601
808	50	1	0.549
808	67	1	0.488
808	68	1	0.661
808	71	1	0.446
808	108	0	0.455
808	289	0	0.501
808	245	0	0.259
808	146	0	0.504
808	406	0	0.465
808	236	0	0.504
808	105	0	0.55
809	46	1	0.316
809	37	1	0.625
809	39	1	0.57
809	67	1	0.499
809	164	0	0.312
809	348	0	0.408
809	342	0	0.291
809	393	0	0.647
809	377	0	0.518
809	5	0	0.593
809	301	0	0.27
810	46	1	0.416
810	45	1	0.555
810	50	1	0.585
810	64	1	0.596
810	66	1	0.564
810	67	1	0.529
810	74	1	0.584
810	416	0	0.399
810	2	0	0.327
810	348	0	0.375
810	283	0	0.498
810	391	0	0.302
810	334	0	0.392
810	102	0	0.401
811	46	1	0.569
811	39	1	0.473
811	57	1	0.453
811	69	1	0.486
811	215	0	0.452
811	247	0	0.33
811	418	0	0.296
811	21	0	0.294
811	257	0	0.357
811	369	0	0.385
812	46	1	0.617
812	41	1	0.453
812	44	1	0.654
812	46	1	0.617
812	47	1	0.418
812	57	1	0.536
812	181	0	0.301
812	121	0	0.32
812	130	0	0.35
812	5	0	0.456
813	46	1	0.655
813	44	1	0.636
813	46	1	0.655
813	47	1	0.588
813	61	1	0.476
813	214	0	0.334
813	400	0	0.351
813	95	0	0.508
813	165	0	0.292
813	103	0	0.334
814	46	1	0.544
814	42	1	0.564
814	61	1	0.502
814	66	1	0.379
814	67	1	0.632
814	74	1	0.539
814	76	1	0.761
814	287	0	0.305
814	289	0	0.517
814	222	0	0.606
814	277	0	0.447
814	210	0	0.698
814	1	0	0.373
815	46	1	0.568
815	37	1	0.673
815	50	1	0.579
815	57	1	0.493
815	66	1	0.561
815	70	1	0.552
815	136	0	0.405
815	230	0	0.238
815	192	0	0.267
815	3	0	0.362
816	47	1	0.247
816	45	1	0.608
816	56	1	0.433
816	57	1	0.537
816	72	1	0.58
816	417	0	0.537
816	125	0	0.426
816	316	0	0.415
816	382	0	0.237
816	301	0	0.297
817	47	1	0.422
817	39	1	0.609
817	40	1	0.348
817	46	1	0.514
817	49	1	0.58
817	67	1	0.613
817	76	1	0.617
817	205	0	0.44
817	312	0	0.413
817	300	0	0.41
817	197	0	0.303
818	47	1	0.264
818	46	1	0.722
818	47	1	0.264
818	50	1	0.604
818	77	1	0.58
818	379	0	0.328
818	161	0	0.269
818	82	0	0.274
818	309	0	0.355
818	383	0	0.412
819	47	1	0.707
819	44	1	0.594
819	46	1	0.601
819	47	1	0.707
819	314	0	0.298
819	417	0	0.536
819	307	0	0.361
819	87	0	0.594
820	47	1	0.543
820	37	1	0.742
820	39	1	0.527
820	43	1	0.618
820	45	1	0.622
820	46	1	0.688
820	56	1	0.459
820	377	0	0.457
820	367	0	0.504
820	166	0	0.304
820	373	0	0.259
820	179	0	0.445
821	47	1	0.382
821	45	1	0.637
821	47	1	0.382
821	49	1	0.576
821	52	1	0.486
821	75	1	0.611
821	402	0	0.628
821	195	0	0.377
821	125	0	0.405
821	328	0	0.254
821	102	0	0.442
822	47	1	0.274
822	38	1	0.579
822	42	1	0.563
822	43	1	0.713
822	75	1	0.438
822	77	1	0.493
822	140	0	0.42
822	331	0	0.463
822	305	0	0.368
822	86	0	0.462
823	47	1	0.504
823	52	1	0.58
823	53	1	0.593
823	66	1	0.538
823	77	1	0.644
823	284	0	0.348
823	332	0	0.481
823	203	0	0.241
823	351	0	0.293
823	156	0	0.297
823	138	0	0.552
823	305	0	0.335
824	47	1	0.416
824	41	1	0.468
824	43	1	0.528
824	47	1	0.416
824	57	1	0.495
824	65	1	0.579
824	82	0	0.43
824	200	0	0.405
824	313	0	0.455
824	329	0	0.222
824	184	0	0.289
825	47	1	0.388
825	46	1	0.533
825	47	1	0.388
825	52	1	0.513
825	53	1	0.591
825	70	1	0.469
825	397	0	0.517
825	197	0	0.367
825	100	0	0.422
825	284	0	0.369
825	383	0	0.445
825	235	0	0.383
826	47	1	0.297
826	37	1	0.775
826	38	1	0.682
826	45	1	0.537
826	48	1	0.589
826	49	1	0.522
826	64	1	0.669
826	237	0	0.446
826	407	0	0.477
826	129	0	0.357
826	213	0	0.46
826	222	0	0.582
826	278	0	0.263
827	47	1	0.41
827	39	1	0.476
827	47	1	0.41
827	53	1	0.593
827	135	0	0.381
827	140	0	0.394
827	153	0	0.406
827	230	0	0.292
827	315	0	0.465
828	47	1	0.148
828	43	1	0.556
828	47	1	0.148
828	52	1	0.532
828	53	1	0.506
828	70	1	0.455
828	302	0	0.411
828	250	0	0.399
828	399	0	0.458
828	285	0	0.237
829	47	1	0.39
829	40	1	0.36
829	41	1	0.531
829	55	1	0.635
829	59	1	0.664
829	70	1	0.457
829	290	0	0.384
829	402	0	0.622
829	330	0	0.294
829	16	0	0.276
829	300	0	0.29
829	125	0	0.47
830	47	1	0.232
830	39	1	0.546
830	47	1	0.232
830	49	1	0.638
830	51	1	0.687
830	366	0	0.593
830	169	0	0.373
830	177	0	0.531
830	171	0	0.331
830	225	0	0.394
830	390	0	0.381
830	307	0	0.417
831	47	1	0.41
831	47	1	0.41
831	60	1	0.462
831	63	1	0.596
831	65	1	0.618
831	66	1	0.45
831	73	1	0.437
831	74	1	0.641
831	88	0	0.489
831	138	0	0.373
831	136	0	0.447
831	414	0	0.455
831	318	0	0.35
831	298	0	0.428
831	23	0	0.43
832	47	1	0.261
832	46	1	0.556
832	47	1	0.261
832	53	1	0.529
832	64	1	0.641
832	160	0	0.63
832	154	0	0.446
832	22	0	0.52
832	8	0	0.25
832	406	0	0.559
832	84	0	0.584
833	47	1	0.197
833	50	1	0.585
833	63	1	0.528
833	67	1	0.518
833	74	1	0.517
833	76	1	0.612
833	135	0	0.369
833	210	0	0.269
833	172	0	0.517
833	85	0	0.354
833	406	0	0.649
834	47	1	0.415
834	43	1	0.685
834	47	1	0.415
834	52	1	0.659
834	53	1	0.515
834	70	1	0.513
834	77	1	0.586
834	188	0	0.37
834	167	0	0.218
834	292	0	0.292
834	290	0	0.333
834	361	0	0.382
834	326	0	0.402
834	407	0	0.422
835	48	1	0.554
835	39	1	0.557
835	45	1	0.692
835	46	1	0.54
835	61	1	0.504
835	67	1	0.579
835	68	1	0.646
835	74	1	0.537
835	142	0	0.45
835	268	0	0.562
835	318	0	0.262
835	374	0	0.368
835	23	0	0.323
835	209	0	0.327
836	48	1	0.463
836	48	1	0.463
836	53	1	0.557
836	61	1	0.483
836	67	1	0.558
836	68	1	0.676
836	74	1	0.451
836	255	0	0.251
836	160	0	0.611
836	328	0	0.379
836	95	0	0.535
836	185	0	0.307
836	283	0	0.528
837	48	1	0.423
837	45	1	0.524
837	64	1	0.654
837	67	1	0.586
837	68	1	0.568
837	5	0	0.448
837	366	0	0.519
837	146	0	0.307
837	323	0	0.333
837	359	0	0.294
837	344	0	0.357
838	48	1	0.553
838	39	1	0.497
838	55	1	0.585
838	59	1	0.727
838	69	1	0.476
838	71	1	0.331
838	407	0	0.227
838	225	0	0.393
838	193	0	0.317
838	136	0	0.278
838	310	0	0.402
838	363	0	0.311
839	48	1	0.477
839	37	1	0.658
839	38	1	0.751
839	42	1	0.606
839	45	1	0.57
839	47	1	0.459
839	354	0	0.324
839	30	0	0.331
839	253	0	0.314
839	373	0	0.401
839	306	0	0.176
839	267	0	0.313
840	48	1	0.671
840	50	1	0.61
840	52	1	0.491
840	67	1	0.577
840	75	1	0.461
840	6	0	0.374
840	79	0	0.334
840	136	0	0.351
840	328	0	0.332
840	105	0	0.475
841	48	1	0.383
841	41	1	0.451
841	43	1	0.551
841	53	1	0.523
841	61	1	0.471
841	62	1	0.611
841	71	1	0.446
841	136	0	0.288
841	305	0	0.359
841	266	0	0.295
841	230	0	0.21
841	409	0	0.275
841	154	0	0.387
842	48	1	0.515
842	39	1	0.589
842	45	1	0.661
842	48	1	0.515
842	50	1	0.641
842	71	1	0.354
842	139	0	0.31
842	387	0	0.387
842	359	0	0.366
842	385	0	0.362
842	170	0	0.209
843	48	1	0.534
843	47	1	0.422
843	49	1	0.55
843	50	1	0.672
843	64	1	0.665
843	77	1	0.588
843	285	0	0.266
843	262	0	0.222
843	203	0	0.387
843	79	0	0.316
844	48	1	0.263
844	42	1	0.649
844	44	1	0.636
844	58	1	0.404
844	68	1	0.634
844	298	0	0.428
844	35	0	0.348
844	361	0	0.255
844	188	0	0.42
844	176	0	0.422
844	314	0	0.309
844	369	0	0.367
845	48	1	0.412
845	50	1	0.542
845	64	1	0.667
845	66	1	0.569
845	68	1	0.585
845	113	0	0.452
845	407	0	0.252
845	148	0	0.425
845	365	0	0.175
846	48	1	0.379
846	43	1	0.629
846	50	1	0.61
846	59	1	0.767
846	70	1	0.479
846	72	1	0.552
846	347	0	0.354
846	180	0	0.394
846	272	0	0.559
846	277	0	0.315
847	48	1	0.439
847	38	1	0.583
847	39	1	0.514
847	44	1	0.636
847	48	1	0.439
847	71	1	0.392
847	77	1	0.569
847	382	0	0.381
847	106	0	0.554
847	312	0	0.397
847	304	0	0.389
847	24	0	0.447
847	372	0	0.365
847	279	0	0.395
848	48	1	0.532
848	38	1	0.617
848	42	1	0.471
848	61	1	0.51
848	73	1	0.489
848	150	0	0.397
848	310	0	0.485
848	22	0	0.544
848	342	0	0.32
848	114	0	0.532
848	349	0	0.3
849	48	1	0.731
849	49	1	0.598
849	53	1	0.593
849	67	1	0.504
849	70	1	0.406
849	73	1	0.626
849	344	0	0.424
849	89	0	0.182
849	314	0	0.403
849	413	0	0.345
849	203	0	0.426
850	49	1	0.582
850	59	1	0.568
850	61	1	0.482
850	74	1	0.612
850	75	1	0.449
850	76	1	0.513
850	238	0	0.246
850	150	0	0.28
850	357	0	0.517
850	318	0	0.294
850	124	0	0.224
851	49	1	0.377
851	43	1	0.592
851	57	1	0.448
851	58	1	0.389
851	59	1	0.717
851	68	1	0.595
851	74	1	0.583
851	189	0	0.254
851	393	0	0.502
851	302	0	0.434
851	343	0	0.543
851	129	0	0.275
851	110	0	0.38
852	49	1	0.744
852	38	1	0.765
852	52	1	0.771
852	54	1	0.574
852	60	1	0.586
852	63	1	0.621
852	74	1	0.498
852	107	0	0.391
852	282	0	0.529
852	120	0	0.489
852	17	0	0.539
852	214	0	0.333
853	49	1	0.519
853	45	1	0.662
853	51	1	0.573
853	53	1	0.538
853	70	1	0.528
853	286	0	0.268
853	199	0	0.319
853	353	0	0.379
853	99	0	0.388
853	298	0	0.45
854	49	1	0.491
854	37	1	0.666
854	39	1	0.664
854	42	1	0.464
854	45	1	0.558
854	46	1	0.554
854	55	1	0.688
854	69	1	0.52
854	337	0	0.301
854	257	0	0.306
854	341	0	0.46
854	167	0	0.376
854	199	0	0.374
854	386	0	0.439
854	248	0	0.287
855	49	1	0.514
855	54	1	0.435
855	56	1	0.485
855	60	1	0.423
855	67	1	0.656
855	76	1	0.601
855	226	0	0.274
855	388	0	0.34
855	163	0	0.291
855	298	0	0.374
855	234	0	0.496
855	190	0	0.535
856	49	1	0.401
856	43	1	0.58
856	47	1	0.468
856	51	1	0.609
856	53	1	0.593
856	71	1	0.381
856	74	1	0.514
856	373	0	0.312
856	293	0	0.497
856	340	0	0.416
856	114	0	0.465
856	143	0	0.345
856	193	0	0.275
857	49	1	0.394
857	38	1	0.701
857	42	1	0.493
857	63	1	0.633
857	72	1	0.505
857	73	1	0.489
857	341	0	0.343
857	119	0	0.434
857	213	0	0.518
857	321	0	0.385
857	408	0	0.443
857	273	0	0.484
858	49	1	0.546
858	45	1	0.537
858	49	1	0.546
858	52	1	0.55
858	60	1	0.43
858	63	1	0.668
858	329	0	0.282
858	118	0	0.484
858	97	0	0.341
858	125	0	0.447
858	261	0	0.35
859	49	1	0.582
859	46	1	0.52
859	59	1	0.578
859	62	1	0.583
859	75	1	0.633
859	298	0	0.45
859	257	0	0.33
859	81	0	0.506
859	161	0	0.259
860	49	1	0.677
860	41	1	0.667
860	50	1	0.573
860	54	1	0.651
860	56	1	0.484
860	67	1	0.496
860	71	1	0.37
860	75	1	0.426
860	12	0	0.567
860	205	0	0.549
860	161	0	0.295
860	319	0	0.355
